_time,label,cycle_id
2023-12-12 08:33:00.258,Normal,5_160
2023-12-12 15:36:53.942,Normal,5_245
2023-12-12 05:56:53.056,Normal,5_129
2023-12-12 08:37:23.244,Normal,5_161
2023-12-12 12:17:38.741,Normal,5_205
2023-12-12 08:47:19.845,Normal,5_163
2023-12-12 15:46:59.239,Normal,5_247
2023-12-12 06:26:32.961,Normal,5_135
2023-12-12 05:54:14.353,Normal,5_128
2023-12-12 06:19:13.155,Normal,5_133
2023-12-12 14:26:55.937,Normal,5_231
2023-12-12 13:04:12.845,Normal,5_215
2023-12-12 12:47:29.043,Normal,5_211
2023-12-12 15:21:35.446,Normal,5_242
2023-12-12 06:34:53.802,Normal,5_136
2023-12-12 04:53:48.349,Normal,5_116
2023-12-11 14:46:25.350,Normal,2_4
2023-12-12 06:50:51.853,Normal,5_140
2023-12-12 13:20:03.047,Normal,5_218
2023-12-12 11:09:02.349,Normal,5_191
2023-12-11 14:00:11.248,Normal,1_3
2023-12-12 15:56:18.937,Normal,5_249
2023-12-12 08:52:31.954,Normal,5_164
2023-12-12 15:36:31.005,Normal,5_245
2023-12-12 14:33:40.954,Normal,5_233
2023-12-12 13:36:04.045,Normal,5_221
2023-12-12 08:26:25.956,Normal,5_159
2023-12-12 12:50:31.947,Normal,5_212
2023-12-12 07:40:36.059,Normal,5_150
2023-12-11 14:51:03.776,Normal,2_5
2023-12-12 07:33:05.141,Normal,5_148
2023-12-12 12:59:07.148,Normal,5_214
2023-12-12 12:35:48.465,Normal,5_209
2023-12-12 07:35:55.168,Normal,5_149
2023-12-12 11:14:45.542,Normal,5_193
2023-12-12 13:20:02.952,Normal,5_218
2023-12-12 06:58:31.915,Normal,5_141
2023-12-12 09:35:23.062,Normal,5_173
2023-12-12 09:02:24.343,Normal,5_166
2023-12-12 13:20:44.245,Normal,5_218
2023-12-12 12:10:40.558,Normal,5_204
2023-12-12 06:11:34.643,Normal,5_132
2023-12-12 05:27:49.645,Normal,5_123
2023-12-11 14:28:28.760,Normal,2_1
2023-12-12 05:42:12.138,Normal,5_126
2023-12-12 06:05:34.692,Normal,5_131
2023-12-11 14:32:39.657,Normal,2_2
2023-12-12 09:09:20.643,Normal,5_167
2023-12-12 15:46:01.553,Normal,5_247
2023-12-11 14:37:32.158,Normal,2_2
2023-12-12 14:39:32.449,Normal,5_234
2023-12-12 06:52:21.551,Normal,5_140
2023-12-12 11:25:45.448,Normal,5_195
2023-12-12 10:41:58.647,Normal,5_186
2023-12-12 13:05:24.049,Normal,5_215
2023-12-11 14:08:01.748,Normal,1_4
2023-12-11 15:29:20.163,Normal,2_13
2023-12-12 06:13:26.949,Normal,5_132
2023-12-12 12:01:42.056,Normal,5_202
2023-12-12 05:24:03.468,Normal,5_122
2023-12-12 07:24:46.547,Normal,5_146
2023-12-12 11:46:28.959,Normal,5_199
2023-12-12 08:22:19.690,Normal,5_158
2023-12-12 05:28:04.145,Normal,5_123
2023-12-12 12:26:15.894,Normal,5_207
2023-12-12 09:30:19.440,Normal,5_171
2023-12-12 12:54:17.654,Normal,5_213
2023-12-12 11:36:29.548,Normal,5_197
2023-12-12 09:30:52.361,Normal,5_172
2023-12-12 10:13:22.239,Normal,5_180
2023-12-12 09:25:43.642,Normal,5_171
2023-12-12 13:35:03.242,Normal,5_221
2023-12-12 15:30:45.848,Normal,5_244
2023-12-12 10:23:13.011,Normal,5_182
2023-12-12 13:11:29.765,Normal,5_216
2023-12-12 12:11:29.142,Normal,5_204
2023-12-12 14:04:49.444,Normal,5_227
2023-12-12 05:30:57.639,Normal,5_124
2023-12-12 14:10:09.039,Normal,5_228
2023-12-12 14:29:23.773,Normal,5_232
2023-12-12 13:04:24.844,Normal,5_215
2023-12-12 11:38:25.145,Normal,5_197
2023-12-12 11:56:17.249,Normal,5_201
2023-12-12 06:43:08.548,Normal,5_138
2023-12-12 08:38:25.846,Normal,5_161
2023-12-12 09:27:57.345,Normal,5_171
2023-12-12 06:43:04.143,Normal,5_138
2023-12-12 06:05:39.447,Normal,5_131
2023-12-11 15:15:37.444,Normal,2_10
2023-12-12 13:31:37.245,Normal,5_220
2023-12-12 06:13:15.356,Normal,5_132
2023-12-12 08:02:27.451,Normal,5_154
2023-12-12 11:27:30.065,Normal,5_195
2023-12-12 15:29:35.953,Normal,5_243
2023-12-12 07:27:25.643,Normal,5_147
2023-12-11 14:11:45.939,Normal,1_5
2023-12-12 07:52:39.274,Normal,5_152
2023-12-12 07:24:26.917,Normal,5_146
2023-12-12 08:30:00.341,Normal,5_160
2023-12-12 09:51:32.744,Normal,5_176
2023-12-12 09:53:21.684,Normal,5_176
2023-12-12 08:38:18.675,Normal,5_161
2023-12-12 06:44:20.651,Normal,5_138
2023-12-12 09:26:39.049,Normal,5_171
2023-12-12 06:06:33.845,Normal,5_131
2023-12-12 13:13:25.154,Normal,5_217
2023-12-12 11:16:06.243,Normal,5_193
2023-12-12 10:24:32.347,Normal,5_182
2023-12-12 08:12:05.543,Normal,5_156
2023-12-12 06:05:56.039,Normal,5_131
2023-12-12 05:17:02.949,Normal,5_121
2023-12-12 09:02:27.866,Normal,5_166
2023-12-12 08:09:47.941,Normal,5_155
2023-12-12 14:43:46.145,Normal,5_235
2023-12-12 08:12:16.439,Normal,5_156
2023-12-12 11:59:34.343,Normal,5_202
2023-12-12 06:57:10.544,Normal,5_141
2023-12-11 14:14:16.680,Normal,1_5
2023-12-11 15:12:14.851,Normal,2_9
2023-12-11 15:00:53.450,Normal,2_7
2023-12-11 14:19:23.956,Normal,1_6
2023-12-11 14:30:32.458,Normal,2_1
2023-12-11 14:50:38.351,Normal,2_5
2023-12-12 10:56:38.056,Normal,5_189
2023-12-12 08:11:10.936,Normal,5_156
2023-12-12 12:34:02.648,Normal,5_209
2023-12-12 11:55:50.044,Normal,5_201
2023-12-12 08:35:59.344,Normal,5_161
2023-12-12 16:11:38.953,Normal,5_252
2023-12-12 09:01:35.898,Normal,5_166
2023-12-12 10:45:54.344,Normal,5_187
2023-12-12 11:31:23.665,Normal,5_196
2023-12-11 15:23:48.850,Normal,2_12
2023-12-12 14:25:51.165,Normal,5_231
2023-12-12 04:56:14.054,Normal,5_117
2023-12-12 08:58:36.962,Normal,5_165
2023-12-12 08:38:35.152,Normal,5_161
2023-12-12 13:53:37.040,Normal,5_225
2023-12-12 06:29:47.036,Normal,5_135
2023-12-12 09:07:32.237,Normal,5_167
2023-12-12 06:32:57.355,Normal,5_136
2023-12-12 14:42:28.395,Normal,5_235
2023-12-12 05:24:06.643,Normal,5_122
2023-12-12 07:31:35.248,Normal,5_148
2023-12-12 08:06:58.041,Normal,5_155
2023-12-12 12:07:16.059,Normal,5_203
2023-12-12 05:34:19.061,Normal,5_124
2023-12-12 05:12:01.052,Normal,5_120
2023-12-12 09:07:10.942,Normal,5_167
2023-12-12 09:42:09.185,Normal,5_174
2023-12-12 12:40:29.849,Normal,5_210
2023-12-12 12:25:41.941,Normal,5_207
2023-12-12 05:27:28.946,Normal,5_123
2023-12-12 12:26:50.843,Normal,5_207
2023-12-12 14:03:55.732,Normal,5_227
2023-12-12 07:15:30.442,Normal,5_145
2023-12-12 06:50:33.879,Normal,5_139
2023-12-12 06:17:39.148,Normal,5_133
2023-12-12 13:17:15.454,Normal,5_217
2023-12-12 10:49:37.634,Normal,5_188
2023-12-12 11:31:11.070,Normal,5_196
2023-12-12 07:05:13.872,Normal,5_142
2023-12-12 14:41:35.436,Normal,5_234
2023-12-12 14:47:51.456,Normal,5_236
2023-12-12 07:15:20.548,Normal,5_144
2023-12-12 13:25:11.047,Normal,5_219
2023-12-11 14:17:24.136,Normal,1_6
2023-12-12 11:20:57.237,Normal,5_194
2023-12-12 14:21:48.344,Normal,5_230
2023-12-12 07:32:29.462,Normal,5_148
2023-12-12 08:39:48.241,Normal,5_162
2023-12-11 14:03:13.441,Normal,1_3
2023-12-12 09:42:34.962,Normal,5_174
2023-12-12 09:43:31.639,Normal,5_174
2023-12-12 06:42:07.847,Normal,5_138
2023-12-12 08:41:46.679,Normal,5_162
2023-12-12 10:08:56.845,Normal,5_179
2023-12-12 13:36:22.246,Normal,5_221
2023-12-12 10:04:40.544,Normal,5_178
2023-12-12 06:28:49.744,Normal,5_135
2023-12-11 14:08:47.864,Normal,1_4
2023-12-11 13:16:42.961,Normal,0_3
2023-12-12 13:11:18.941,Normal,5_216
2023-12-12 10:52:11.159,Normal,5_188
2023-12-11 15:33:34.448,Normal,2_14
2023-12-12 08:19:15.848,Normal,5_157
2023-12-12 04:52:03.144,Normal,5_116
2023-12-12 13:09:48.939,Normal,5_216
2023-12-12 12:07:31.852,Normal,5_203
2023-12-12 15:41:20.443,Normal,5_246
2023-12-12 13:16:43.453,Normal,5_217
2023-12-12 08:42:59.043,Normal,5_162
2023-12-12 06:56:43.641,Normal,5_141
2023-12-12 15:48:58.355,Normal,5_247
2023-12-12 11:59:45.740,Normal,5_202
2023-12-12 10:30:13.651,Normal,5_184
2023-12-12 12:08:27.955,Normal,5_203
2023-12-12 14:11:45.153,Normal,5_228
2023-12-11 13:06:57.458,Normal,0_1
2023-12-12 10:50:16.853,Normal,5_188
2023-12-11 15:06:35.946,Normal,2_8
2023-12-12 09:44:12.646,Normal,5_174
2023-12-12 15:25:13.756,Normal,5_243
2023-12-12 11:31:33.445,Normal,5_196
2023-12-12 11:44:34.651,Normal,5_199
2023-12-12 14:40:52.287,Normal,5_234
2023-12-12 13:23:35.940,Normal,5_219
2023-12-12 07:03:00.946,Normal,5_142
2023-12-11 15:35:32.449,Normal,2_14
2023-12-12 09:39:13.248,Normal,5_173
2023-12-12 07:38:12.062,Normal,5_149
2023-12-12 12:09:07.138,Normal,5_204
2023-12-11 14:51:57.959,Normal,2_5
2023-12-11 15:17:19.342,Normal,2_11
2023-12-12 10:56:54.682,Normal,5_189
2023-12-12 10:56:04.040,Normal,5_189
2023-12-11 15:35:40.453,Normal,2_14
2023-12-11 14:14:11.665,Normal,1_5
2023-12-12 12:16:35.514,Normal,5_205
2023-12-12 08:23:17.453,Normal,5_158
2023-12-12 05:06:45.450,Normal,5_119
2023-12-12 15:13:31.857,Normal,5_240
2023-12-11 15:14:41.355,Normal,2_10
2023-12-12 13:35:32.448,Normal,5_221
2023-12-12 12:03:08.406,Normal,5_202
2023-12-12 15:59:25.851,Normal,5_249
2023-12-12 13:09:37.578,Normal,5_216
2023-12-12 12:20:09.543,Normal,5_206
2023-12-12 12:18:57.644,Normal,5_206
2023-12-11 14:30:40.661,Normal,2_1
2023-12-12 09:08:05.265,Normal,5_167
2023-12-11 13:14:56.004,Normal,0_3
2023-12-12 09:47:09.937,Normal,5_175
2023-12-11 14:17:59.257,Normal,1_6
2023-12-12 10:41:42.052,Normal,5_186
2023-12-12 10:19:10.145,Normal,5_181
2023-12-12 09:06:23.645,Normal,5_167
2023-12-12 06:21:33.666,Normal,5_134
2023-12-11 15:09:59.436,Normal,2_9
2023-12-12 07:57:49.942,Normal,5_153
2023-12-12 13:23:45.854,Normal,5_219
2023-12-12 12:52:26.960,Normal,5_212
2023-12-12 06:34:34.145,Normal,5_136
2023-12-12 15:31:42.160,Normal,5_244
2023-12-12 08:35:14.694,Normal,5_161
2023-12-12 07:02:21.439,Normal,5_142
2023-12-12 12:15:24.542,Normal,5_205
2023-12-12 06:06:42.442,Normal,5_131
2023-12-12 12:54:23.243,Normal,5_213
2023-12-11 14:16:22.940,Normal,1_6
2023-12-12 13:02:44.249,Normal,5_214
2023-12-12 12:23:18.450,Normal,5_206
2023-12-12 11:33:07.344,Normal,5_196
2023-12-12 05:48:28.039,Normal,5_127
2023-12-12 04:58:44.549,Normal,5_117
2023-12-12 11:47:14.211,Normal,5_199
2023-12-12 12:55:19.050,Normal,5_213
2023-12-12 05:05:01.562,Normal,5_118
2023-12-12 10:22:19.149,Normal,5_182
2023-12-11 14:58:55.533,Normal,2_7
2023-12-12 15:00:23.429,Normal,5_238
2023-12-12 13:37:14.117,Normal,5_221
2023-12-12 06:44:35.961,Normal,5_138
2023-12-12 08:38:44.683,Normal,5_161
2023-12-12 13:37:30.042,Normal,5_221
2023-12-12 07:48:14.737,Normal,5_151
2023-12-12 07:16:52.551,Normal,5_145
2023-12-12 07:11:02.146,Normal,5_144
2023-12-12 10:08:42.944,Normal,5_179
2023-12-12 13:12:03.444,Normal,5_216
2023-12-12 15:39:17.942,Normal,5_245
2023-12-11 14:07:19.649,Normal,1_4
2023-12-12 08:31:57.848,Normal,5_160
2023-12-12 10:54:22.337,Normal,5_188
2023-12-11 14:07:14.257,Normal,1_4
2023-12-12 11:34:46.466,Normal,5_197
2023-12-11 15:26:12.646,Normal,2_12
2023-12-12 14:12:11.840,Normal,5_228
2023-12-12 12:58:46.340,Normal,5_214
2023-12-12 05:03:09.647,Normal,5_118
2023-12-12 14:40:36.845,Normal,5_234
2023-12-12 10:29:44.555,Normal,5_183
2023-12-12 07:39:33.352,Normal,5_149
2023-12-12 13:45:04.339,Normal,5_223
2023-12-12 09:08:44.965,Normal,5_167
2023-12-12 14:43:33.641,Normal,5_235
2023-12-12 09:59:55.439,Normal,5_178
2023-12-12 06:32:52.819,Normal,5_136
2023-12-12 13:18:55.840,Normal,5_218
2023-12-12 15:07:17.065,Normal,5_239
2023-12-12 12:34:25.980,Normal,5_209
2023-12-12 06:04:04.244,Normal,5_130
2023-12-12 10:39:13.943,Normal,5_185
2023-12-12 06:17:32.853,Normal,5_133
2023-12-12 10:00:50.054,Normal,5_178
2023-12-12 09:05:12.983,Normal,5_167
2023-12-11 14:40:56.357,Normal,2_3
2023-12-11 14:39:35.250,Normal,2_3
2023-12-12 04:54:49.847,Normal,5_116
2023-12-12 15:45:21.944,Normal,5_247
2023-12-12 08:29:42.042,Normal,5_160
2023-12-12 15:43:18.951,Normal,5_246
2023-12-12 12:30:40.075,Normal,5_208
2023-12-12 12:20:51.744,Normal,5_206
2023-12-12 09:55:06.854,Normal,5_177
2023-12-12 14:50:23.642,Normal,5_236
2023-12-11 13:07:09.136,Normal,0_1
2023-12-12 15:10:26.464,Normal,5_240
2023-12-11 15:14:37.165,Normal,2_10
2023-12-12 05:03:34.746,Normal,5_118
2023-12-12 07:50:26.945,Normal,5_152
2023-12-12 09:40:52.261,Normal,5_174
2023-12-12 08:23:44.453,Normal,5_158
2023-12-11 14:43:29.959,Normal,2_4
2023-12-11 14:52:28.253,Normal,2_5
2023-12-12 07:36:15.153,Normal,5_149
2023-12-12 08:40:08.846,Normal,5_162
2023-12-12 09:21:06.254,Normal,5_170
2023-12-12 15:44:48.855,Normal,5_247
2023-12-12 10:20:26.238,Normal,5_182
2023-12-12 15:54:53.844,Normal,5_249
2023-12-12 15:15:15.654,Normal,5_241
2023-12-12 08:08:17.845,Normal,5_155
2023-12-12 12:48:28.156,Normal,5_212
2023-12-12 06:09:19.680,Normal,5_131
2023-12-12 09:15:04.954,Normal,5_169
2023-12-12 11:08:38.838,Normal,5_191
2023-12-12 07:28:35.635,Normal,5_147
2023-12-12 13:12:36.853,Normal,5_216
2023-12-11 14:32:42.350,Normal,2_2
2023-12-12 14:19:57.391,Normal,5_230
2023-12-12 10:45:05.839,Normal,5_187
2023-12-12 15:37:47.539,Normal,5_245
2023-12-12 10:31:08.363,Normal,5_184
2023-12-12 06:30:22.845,Normal,5_136
2023-12-12 09:55:13.449,Normal,5_177
2023-12-12 14:16:56.457,Normal,5_229
2023-12-12 11:19:11.448,Normal,5_193
2023-12-12 15:34:40.357,Normal,5_244
2023-12-12 08:21:16.563,Normal,5_158
2023-12-12 12:15:00.584,Normal,5_205
2023-12-11 13:05:40.045,Normal,0_1
2023-12-12 04:53:20.543,Normal,5_116
2023-12-12 06:35:25.439,Normal,5_137
2023-12-12 05:25:00.247,Normal,5_122
2023-12-12 08:16:23.449,Normal,5_157
2023-12-11 14:27:46.861,Normal,2_1
2023-12-12 15:31:55.144,Normal,5_244
2023-12-12 07:05:33.050,Normal,5_143
2023-12-12 14:20:33.743,Normal,5_230
2023-12-11 15:30:30.652,Normal,2_13
2023-12-12 10:25:55.145,Normal,5_183
2023-12-12 13:11:01.756,Normal,5_216
2023-12-11 15:19:21.081,Normal,2_11
2023-12-12 12:24:40.850,Normal,5_207
2023-12-12 12:23:34.264,Normal,5_207
2023-12-11 14:40:12.243,Normal,2_3
2023-12-12 08:20:30.549,Normal,5_158
2023-12-12 15:17:05.038,Normal,5_241
2023-12-12 05:27:07.045,Normal,5_123
2023-12-12 13:28:55.653,Normal,5_220
2023-12-12 07:23:30.837,Normal,5_146
2023-12-12 12:29:03.045,Normal,5_208
2023-12-12 04:56:38.450,Normal,5_117
2023-12-12 05:27:19.949,Normal,5_123
2023-12-12 14:19:23.555,Normal,5_230
2023-12-11 15:19:07.742,Normal,2_11
2023-12-12 09:26:44.015,Normal,5_171
2023-12-12 11:15:10.861,Normal,5_193
2023-12-12 13:50:21.450,Normal,5_224
2023-12-12 06:16:46.656,Normal,5_133
2023-12-12 07:24:33.452,Normal,5_146
2023-12-12 09:17:00.248,Normal,5_169
2023-12-12 08:57:27.240,Normal,5_165
2023-12-12 15:02:25.052,Normal,5_239
2023-12-12 09:27:58.449,Normal,5_171
2023-12-12 04:45:31.351,Normal,5_115
2023-12-12 09:28:45.459,Normal,5_171
2023-12-11 15:21:28.668,Normal,2_11
2023-12-12 08:19:36.655,Normal,5_157
2023-12-11 15:32:09.451,Normal,2_14
2023-12-12 05:04:24.754,Normal,5_118
2023-12-12 13:40:54.759,Normal,5_222
2023-12-12 11:24:34.148,Normal,5_195
2023-12-12 05:15:51.453,Normal,5_121
2023-12-12 08:04:21.653,Normal,5_154
2023-12-12 15:57:52.546,Normal,5_249
2023-12-12 08:58:41.939,Normal,5_165
2023-12-12 15:36:34.551,Normal,5_245
2023-12-12 07:03:42.482,Normal,5_142
2023-12-12 06:58:11.434,Normal,5_141
2023-12-12 05:15:08.745,Normal,5_121
2023-12-12 11:30:11.758,Normal,5_196
2023-12-12 14:34:30.545,Normal,5_233
2023-12-12 13:25:07.055,Normal,5_219
2023-12-12 13:28:21.919,Normal,5_220
2023-12-12 12:21:45.446,Normal,5_206
2023-12-11 14:04:18.261,Normal,1_3
2023-12-12 05:18:43.677,Normal,5_121
2023-12-12 11:26:43.349,Normal,5_195
2023-12-12 09:55:12.556,Normal,5_177
2023-12-12 08:21:30.953,Normal,5_158
2023-12-12 12:07:46.642,Normal,5_203
2023-12-12 08:31:05.682,Normal,5_160
2023-12-12 14:26:09.653,Normal,5_231
2023-12-12 14:13:49.108,Normal,5_229
2023-12-12 15:04:48.838,Normal,5_239
2023-12-12 05:43:05.042,Normal,5_126
2023-12-12 14:14:21.164,Normal,5_229
2023-12-12 14:51:30.045,Normal,5_236
2023-12-12 05:44:36.148,Normal,5_126
2023-12-12 05:59:02.951,Normal,5_129
2023-12-12 08:20:57.657,Normal,5_158
2023-12-12 09:42:52.861,Normal,5_174
2023-12-12 07:39:46.065,Normal,5_149
2023-12-12 15:58:30.062,Normal,5_249
2023-12-12 10:56:45.945,Normal,5_189
2023-12-12 15:58:10.348,Normal,5_249
2023-12-12 15:23:57.215,Normal,5_242
2023-12-12 05:25:22.740,Normal,5_122
2023-12-12 07:00:05.894,Normal,5_141
2023-12-11 14:47:37.443,Normal,2_5
2023-12-11 14:55:36.778,Normal,2_6
2023-12-12 12:12:04.463,Normal,5_204
2023-12-12 09:57:43.560,Normal,5_177
2023-12-12 10:28:06.438,Normal,5_183
2023-12-12 05:49:48.739,Normal,5_127
2023-12-11 15:14:01.135,Normal,2_10
2023-12-12 15:14:53.937,Normal,5_240
2023-12-12 14:37:52.864,Normal,5_234
2023-12-12 08:18:27.038,Normal,5_157
2023-12-12 09:26:24.155,Normal,5_171
2023-12-12 05:16:32.356,Normal,5_121
2023-12-12 11:10:56.954,Normal,5_192
2023-12-12 09:34:46.253,Normal,5_172
2023-12-12 15:38:23.964,Normal,5_245
2023-12-12 06:23:27.833,Normal,5_134
2023-12-12 06:37:50.943,Normal,5_137
2023-12-12 12:41:35.454,Normal,5_210
2023-12-12 10:52:22.943,Normal,5_188
2023-12-11 14:12:48.348,Normal,1_5
2023-12-12 06:38:19.442,Normal,5_137
2023-12-12 07:15:42.853,Normal,5_145
2023-12-12 07:43:22.188,Normal,5_150
2023-12-12 05:49:34.343,Normal,5_127
2023-12-12 15:54:09.344,Normal,5_248
2023-12-12 13:50:26.038,Normal,5_224
2023-12-11 15:28:11.344,Normal,2_13
2023-12-12 07:30:07.035,Normal,5_147
2023-12-11 15:01:36.167,Normal,2_7
2023-12-12 05:09:24.841,Normal,5_119
2023-12-11 14:32:42.688,Normal,2_2
2023-12-11 14:55:57.052,Normal,2_6
2023-12-12 08:55:39.344,Normal,5_165
2023-12-12 06:57:22.044,Normal,5_141
2023-12-12 14:46:23.051,Normal,5_235
2023-12-11 13:05:28.052,Normal,0_1
2023-12-12 14:58:10.041,Normal,5_238
2023-12-12 07:10:37.900,Normal,5_144
2023-12-12 16:13:24.039,Normal,5_252
2023-12-12 14:02:52.249,Normal,5_227
2023-12-12 05:34:40.356,Normal,5_124
2023-12-12 16:10:46.050,Normal,5_252
2023-12-12 11:37:03.550,Normal,5_197
2023-12-12 13:15:15.858,Normal,5_217
2023-12-12 09:48:53.242,Normal,5_175
2023-12-12 07:12:37.861,Normal,5_144
2023-12-12 11:05:23.644,Normal,5_191
2023-12-12 12:47:47.938,Normal,5_211
2023-12-12 05:12:54.845,Normal,5_120
2023-12-12 14:22:11.460,Normal,5_230
2023-12-12 08:08:32.449,Normal,5_155
2023-12-12 09:58:38.152,Normal,5_177
2023-12-11 15:21:11.540,Normal,2_11
2023-12-12 08:24:21.143,Normal,5_158
2023-12-12 07:06:51.646,Normal,5_143
2023-12-12 15:24:30.952,Normal,5_242
2023-12-11 15:02:55.860,Normal,2_8
2023-12-12 08:56:18.040,Normal,5_165
2023-12-12 11:08:41.043,Normal,5_191
2023-12-11 14:15:31.447,Normal,1_6
2023-12-12 07:59:52.839,Normal,5_153
2023-12-12 13:22:58.042,Normal,5_218
2023-12-12 13:48:18.260,Normal,5_224
2023-12-12 04:51:48.752,Normal,5_116
2023-12-12 07:48:06.750,Normal,5_151
2023-12-12 12:05:26.150,Normal,5_203
2023-12-12 11:58:09.637,Normal,5_201
2023-12-12 13:10:25.348,Normal,5_216
2023-12-11 14:19:07.055,Normal,1_6
2023-12-12 14:58:49.555,Normal,5_238
2023-12-12 11:18:28.041,Normal,5_193
2023-12-12 15:17:10.747,Normal,5_241
2023-12-12 15:06:26.745,Normal,5_239
2023-12-12 11:23:44.439,Normal,5_194
2023-12-12 12:39:34.742,Normal,5_210
2023-12-12 06:34:26.346,Normal,5_136
2023-12-12 12:27:28.527,Normal,5_207
2023-12-12 11:43:10.647,Normal,5_198
2023-12-11 13:10:00.450,Normal,0_2
2023-12-11 15:07:29.842,Normal,2_9
2023-12-12 09:26:33.773,Normal,5_171
2023-12-12 08:14:57.956,Normal,5_157
2023-12-12 10:41:44.536,Normal,5_186
2023-12-12 05:07:12.039,Normal,5_119
2023-12-12 05:05:09.641,Normal,5_119
2023-12-12 15:53:31.344,Normal,5_248
2023-12-12 10:52:28.963,Normal,5_188
2023-12-12 14:57:57.260,Normal,5_238
2023-12-12 13:45:31.544,Normal,5_223
2023-12-12 13:33:15.341,Normal,5_221
2023-12-11 15:09:25.250,Normal,2_9
2023-12-12 07:53:32.855,Normal,5_152
2023-12-12 07:34:08.758,Normal,5_148
2023-12-12 16:10:42.945,Normal,5_252
2023-12-12 10:33:53.964,Normal,5_184
2023-12-11 13:07:50.929,Normal,0_1
2023-12-11 14:18:22.351,Normal,1_6
2023-12-12 10:45:13.039,Normal,5_187
2023-12-12 10:51:08.684,Normal,5_188
2023-12-12 14:08:48.785,Normal,5_228
2023-12-11 15:12:12.081,Normal,2_9
2023-12-12 10:53:06.348,Normal,5_188
2023-12-12 13:54:09.462,Normal,5_225
2023-12-12 13:36:01.146,Normal,5_221
2023-12-11 15:18:50.350,Normal,2_11
2023-12-12 14:11:36.673,Normal,5_228
2023-12-12 09:15:56.543,Normal,5_169
2023-12-11 15:33:52.250,Normal,2_14
2023-12-12 12:03:49.254,Normal,5_202
2023-12-12 06:23:46.239,Normal,5_134
2023-12-12 06:40:04.138,Normal,5_137
2023-12-11 15:14:38.848,Normal,2_10
2023-12-12 08:50:08.935,Normal,5_163
2023-12-12 07:02:14.634,Normal,5_142
2023-12-12 11:50:22.943,Normal,5_200
2023-12-12 07:53:18.368,Normal,5_152
2023-12-11 14:13:46.157,Normal,1_5
2023-12-12 14:47:39.357,Normal,5_236
2023-12-12 16:09:36.642,Normal,5_252
2023-12-11 15:20:43.112,Normal,2_11
2023-12-12 06:29:37.944,Normal,5_135
2023-12-12 07:32:48.941,Normal,5_148
2023-12-12 11:14:48.051,Normal,5_193
2023-12-12 09:45:48.849,Normal,5_175
2023-12-12 09:13:08.161,Normal,5_168
2023-12-11 14:52:14.750,Normal,2_5
2023-12-12 07:01:47.252,Normal,5_142
2023-12-12 10:51:38.653,Normal,5_188
2023-12-12 12:30:31.746,Normal,5_208
2023-12-11 13:09:46.543,Normal,0_2
2023-12-12 14:15:34.543,Normal,5_229
2023-12-12 16:14:13.972,Normal,5_252
2023-12-12 12:15:19.740,Normal,5_205
2023-12-12 13:30:22.647,Normal,5_220
2023-12-12 10:18:07.654,Normal,5_181
2023-12-12 11:03:09.942,Normal,5_190
2023-12-12 05:49:13.150,Normal,5_127
2023-12-12 10:01:34.548,Normal,5_178
2023-12-12 06:09:20.651,Normal,5_131
2023-12-12 10:42:32.345,Normal,5_186
2023-12-12 07:53:09.738,Normal,5_152
2023-12-12 14:00:54.544,Normal,5_226
2023-12-12 09:12:07.048,Normal,5_168
2023-12-12 08:54:43.939,Normal,5_164
2023-12-12 13:32:18.992,Normal,5_220
2023-12-12 13:18:43.796,Normal,5_218
2023-12-12 07:51:28.350,Normal,5_152
2023-12-12 11:07:01.153,Normal,5_191
2023-12-11 15:08:30.639,Normal,2_9
2023-12-12 08:29:16.856,Normal,5_159
2023-12-12 05:04:03.041,Normal,5_118
2023-12-12 14:49:20.053,Normal,5_236
2023-12-12 15:38:36.138,Normal,5_245
2023-12-12 12:34:33.241,Normal,5_209
2023-12-12 06:18:26.676,Normal,5_133
2023-12-12 08:39:18.677,Normal,5_161
2023-12-12 15:08:29.436,Normal,5_240
2023-12-11 14:38:34.655,Normal,2_3
2023-12-12 08:24:46.451,Normal,5_159
2023-12-12 14:54:58.653,Normal,5_237
2023-12-12 11:47:19.556,Normal,5_199
2023-12-12 07:51:33.654,Normal,5_152
2023-12-12 08:51:51.547,Normal,5_164
2023-12-12 07:26:07.839,Normal,5_147
2023-12-12 11:59:26.853,Normal,5_202
2023-12-12 05:20:01.943,Normal,5_121
2023-12-12 12:23:31.049,Normal,5_206
2023-12-12 10:32:44.495,Normal,5_184
2023-12-11 15:05:09.450,Normal,2_8
2023-12-12 07:47:35.205,Normal,5_151
2023-12-12 09:37:46.141,Normal,5_173
2023-12-12 13:16:34.840,Normal,5_217
2023-12-12 05:17:25.442,Normal,5_121
2023-12-12 10:36:04.251,Normal,5_185
2023-12-12 11:35:49.637,Normal,5_197
2023-12-12 09:35:12.115,Normal,5_172
2023-12-12 12:42:03.750,Normal,5_210
2023-12-11 15:10:35.345,Normal,2_9
2023-12-12 14:40:56.723,Normal,5_234
2023-12-12 07:54:14.152,Normal,5_152
2023-12-12 11:57:48.737,Normal,5_201
2023-12-12 15:25:34.049,Normal,5_243
2023-12-12 13:13:35.842,Normal,5_217
2023-12-12 05:26:37.050,Normal,5_123
2023-12-12 05:26:27.648,Normal,5_123
2023-12-12 07:05:30.870,Normal,5_143
2023-12-12 06:18:22.343,Normal,5_133
